3055696 -4479869 1293181 c0d149a07318291d
4458544 -1945053 2033813 c0d1395c12886e8d
3831408 -4271991 1075736 c0d131d78830711e
1348912 -4927784 2646091 c0d12d3d2b6dae25
-720688 -4821874 -5040323 c0d11add5c5c7dce
3324624 -4625763 1138592 c0d119945fb43325
3255696 -5040757 1058870 c0d0f853146ad112
2242128 -5736045 1350858 c0d0f7540cd2d817
4507120 -4591703 839113 c0d0f56f8705e6c4
5251760 -5611554 587346 c0d0e759a5f0d6ed
4744976 -3731526 975618 c0d0de92ca2affaf
2955696 -4845734 1199542 c0d0c71d740e12eb
4069264 -3667857 1147909 c0d0bb45d394d4b1
4469264 -5487862 696708 c0d0affcdc3a85f6
5265328 -2222843 1446761 c0d08938c664e7e8
848912 -6341198 3139412 c0d080f508372818
3962480 -5014432 845577 c0d06850fb8d508c
4576048 -3749421 978599 c0d06595e5ed6d69
3862480 -4439790 977074 c0d05cdce1ab703c
4813904 -3910332 882353 c0d038585386886b
-1342128 -5859850 -2106716 c0d02e27e7a36528
-1048912 -6135945 -2551998 c0d00a350508aba8
4576048 -4322743 830100 c0d009118a30b813
4676048 -4516473 773026 c0cfe2dcd1050d95
4020688 -1947522 2079317 c0cfcceb5d6d6e64
3155696 -4823363 1066660 c0cfb5da11f9c956
4200336 -5681208 670626 c0cf41917896c20b
5858544 -4342967 628645 c0cf3d73f688a39f
4707120 -5664832 598338 c0cf295ac3c2f791
4858544 -2231770 1457644 c0cedeba6fcbc564
4469264 -4587862 757049 c0ce5167b27c5026
2986768 -4825805 1073961 c0ce3bccf5f14caa
3966416 4333666 -880483 c0cd8f5d6ba6884c
4131408 -5255271 695703 c0cd806fbefc2d96
-769264 -4828803 -4062099 c0cd7895fa3c13c4
4162480 -6132645 587893 c0cd4f936cdb5293
3079984 -5552043 877524 c0cd4eeb66a7dae8
4169264 -4539675 792675 c0cd4d8559e4fd46
-776048 -4351251 -4442859 c0cd4d47245b6f13
3544976 -1934786 2172010 c0cd18a88fbf44ee
3655696 -5393605 753946 c0cd08eb837ed924
5758544 -5131474 494962 c0cc9104ca2b8fe9
-644976 -4799014 -4648349 c0cc19e601447919
2779984 -4521589 1137544 c0cbed6ecbfa5be9
3824624 -5929346 628416 c0cbd575389a77aa
4269264 -4235814 777589 c0cb76e29ad9dce0
4231408 -4937080 670712 c0cb5ddae540d1f4
5076048 -5253900 520153 c0cb17fe291dd6e6
1373200 -5038193 1970685 c0caa10a1c6b8a23
3655696 -5293605 702057 c0ca89097c7ab9c8
3655696 -5093605 729351 c0ca8680ae73795b
3766416 4322687 -830823 c0ca6b54880e1d5d
2669264 -2239373 2256637 c0ca587fab4fc666
4369264 -3915628 788359 c0ca57c914751cc3
5551760 -4303333 561199 c0ca2fd2a7187735
4469264 -4387862 683077 c0ca29bed4207dbc
5689616 -4314139 534051 c0c99a5a5d98e5ac
5789616 -4934123 456656 c0c97a92846431c0
4751760 -2171682 1257539 c0c95877eb39aeba
4638192 -4248129 655268 c0c93794eb311497
4876048 -5003934 528973 c0c935515d019683
5551760 -5103333 455307 c0c931fcfd40e0ca
3286768 -5020751 775530 c0c8feea3c66dfd6
3893552 -5778849 567977 c0c8f5cfde55f0a2
2373200 -4824218 1104668 c0c8b39492d71836
4169264 -3939675 769516 c0c8afdc2270b194
4638192 -4348129 626700 c0c8af790295a1d8
3793552 -4549610 720123 c0c8465df3c70967
4807120 -4451397 579737 c0c83ab8d39d61e8
3624624 -4454127 768270 c0c839ae62933885
-873200 -6200198 -2287990 c0c8319a8ac95815
4162480 -4932645 601950 c0c823a12c5c418f
3824624 -5229346 610655 c0c7daa2dbec9603
4162480 -4332645 674514 c0c7c247115c7d4f
-669264 -4270901 -4231048 c0c79eee068dd9b3
4369264 -4800882 566404 c0c73489393123c8
3555696 -5347547 622371 c0c71cf5982c26ae
3624624 -3854127 838900 c0c6e39dc8caba80
6158544 -6408056 296322 c0c6d711c34e3953
1566416 -5593135 1330895 c0c6c61a4f0f1dfc
2373200 -4524218 1084735 c0c6bf54e3637046
2711056 -4622800 929063 c0c6bdd1e14b582f
4469264 -5265950 494019 c0c6b55958b2886c
-638192 -4247882 -4282743 c0c6ad2e84844f45
4638192 -3748129 667037 c0c6a610fc70d054
3011056 -5741333 660151 c0c64a2c090b406c
2711056 -4822800 871150 c0c63f175b5e28e2
973200 -5009829 2327302 c0c62974ee9db06c
4231408 -4237080 631209 c0c61a6a18ff0295
-1042128 -4958576 -2189607 c0c6195d7ecf72df
3555696 -4847547 656144 c0c616c80752af5a
4276048 -2046733 1291565 c0c613d7a0f268d4
2811056 -4549692 877456 c0c5eb15c1fd3916
3755696 -4439584 668232 c0c5c2f59223d0ab
3355696 -4169919 794913 c0c5b999dee7f0d2
2879984 -4786591 805414 c0c5af706399de10
5658544 -2443265 791297 c0c55df7d629104d
4262480 -5376216 477371 c0c55db85609dd0d
2542128 -4033081 1058998 c0c534bee9d6c34f
-4844976 -5097829 -438687 c0c52988c237b849
3655696 -5455290 543143 c0c527eb17e5bca7
3862480 -3989544 700686 c0c5169f51907798
2473200 -4536779 958003 c0c4fe91f4ef669e
5720688 -4838292 388146 c0c4fb9f4617a9ff
3148912 -4346277 780676 c0c4de2ed6cc2159
376048 -5442863 5216559 c0c4da9184eb79ef
2979984 -4589577 775650 c0c4b83b066d87f9
3893552 -4278849 633851 c0c49ff42d776463
3479984 -6392650 474414 c0c49cfb963dd04f
5651760 -4340057 428034 c0c4819d5327bbf5
5482832 -5821092 328552 c0c47b0b52c9196f
3907120 -1841243 1452000 c0c466d0232436df
1366416 -5070742 1491936 c0c4309edcefc65f
-507120 -4385899 -4642287 c0c42aa25c47446e
2642128 -4521735 863778 c0c427c76e67ce9b
3755696 -6394104 429619 c0c4268089949c8d
4362480 -5219787 451177 c0c410ecaf3e268e
1973200 -4015204 1296742 c0c410ea02bc7bc5
2911056 -4845512 718392 c0c3caa8d9cd3c7a
4431408 -5638552 404934 c0c3c2fcb50a0c15
-538192 -4282814 -4387444 c0c3c07a21469608
1828560 -6110451 902855 c0c3b3f25e2d272a
3955696 -6200472 411097 c0c3b186890b57dc
4331408 -4287816 537809 c0c3822b7890772a
-679984 -5102327 -2858845 c0c35f61e4c33c42
3417840 -4918145 586133 c0c33e48179df635
3317840 -3793663 778804 c0c3254feb4c4edc
4907120 -4337961 458927 c0c31490c2d11911
3655696 -5155290 515191 c0c2f6b07a3d4140
2811056 -4449692 768636 c0c2c72d7c046fd4
4769264 -4635633 434753 c0c2c5e1808b6165
2273200 -4438174 952449 c0c2c48f9a208e5e
-1527472 -1334960 -4712388 c0c2c48c5844e079
2773200 -5281245 653143 c0c2aef30cd14289
4669264 -4132328 493371 c0c297c79041f920
1128560 -5066859 1663748 c0c294ddfdddff8a
2166416 -6329242 692078 c0c288cebd0ff790
3555696 -4747547 558041 c0c2661944fdd059
3755696 -4139584 602854 c0c24e4a93c626d4
376048 -4742863 5251818 c0c24b6cb41deee8
2404272 -5033521 771698 c0c23d86d580429c
2066416 -5483581 823400 c0c2391ee70590f1
2404272 -4533521 850979 c0c21dc2087350b5
735344 -5093662 2409548 c0c1a0981132c610
4024624 -5235637 420349 c0c14caf8ca6d456
3955696 -5000472 437976 c0c0eba89d2b7075
-320688 -4765585 -5636205 c0c0d2cf5d42e9ab
2973200 -5544223 522128 c0c0cf669eb77836
3924624 -4582492 478346 c0c0cd6bb3ad0a6c
4062480 -3993425 528236 c0c0bcd770dce5c3
-4223536 -552022 -3654810 c0c0a4912470ccf8
4807120 -3151397 560749 c0c0976efcf4fd93
3179984 -4995549 533680 c0c08ef5307114f3
4362480 -4519787 426900 c0c070b2397ba6c0
4093552 -4468400 458285 c0c05f63aa08b287
-524624 -4225059 -3764698 c0c04c5a747d9979
3279984 -5298535 479607 c0c0479247f57bd6
4055696 -5346452 377776 c0bfff89a1d551d7
4431408 -4938552 372296 c0bfd399c98c4dbd
4162480 -4129830 471229 c0bfa495928a897b
2973200 -5244223 519285 c0bfa0c18a827262
-1196400 -1281118 -5269768 c0bf8d2117b5df30
2504272 -4531751 705498 c0bf4682e8291474
2535344 -5128875 615644 c0bf4580eea61d23
-431408 -4367096 -4221659 c0bf119b2f8ab10b
4024624 -5135637 384778 c0bf10fac2947359
-1028560 -5036066 -1527193 c0bee6b37376c7bf
3438192 -1233198 1856484 c0bebf707275ca08
4093552 -4868400 392217 c0be8882fab1ecd1
1190704 -5496087 1193665 c0be839905a4cb23
1290704 -5236991 1155414 c0be81e953e44f5c
4976048 -4297664 362894 c0be50a07f597d78
4055696 -5246452 364725 c0be509fb143ff84
4769264 -4335633 374468 c0be3f2a93ae7a33
2673200 -4466539 646458 c0be26ad724eaf29
4124624 -5257711 354740 c0be0ceb9d0f8e24
1759632 -5074183 860417 c0be02669953c4a1
4362480 -4219787 416496 c0bdf32a422c5500
3224624 -1903689 1244567 c0bdd800060bc52d
3111056 -4437153 552458 c0bdca42133a6ec3
3955696 -4200472 455895 c0bd970e433ec91b
-511056 -4886608 -3010816 c0bd5f008c2fd00c
4055696 -5146452 351675 c0bcac51285610aa
4638192 -2348129 673775 c0bcaa21ff9fd76f
2704272 -4766066 565861 c0bc7d3c11b732e4
2773200 -3881245 673443 c0bc509525c04b7c
2059632 -5308818 653770 c0bbec759be2308e
4024624 -4435637 397924 c0bbbfa5eeb01bcd
2366416 -5551635 539624 c0bbb14c61e927da
4462480 -4394429 359285 c0bb8598ecb378e4
4262480 -4297307 380227 c0bb34b03804390c
3111056 -4037153 554224 c0bb30f2971f5e92
3179984 -4695549 462834 c0bafeee603efd86
-3535344 3723125 521558 c0bad10586a3123f
5276048 -5055692 256778 c0bac150b6b04830
666416 -4350207 2352489 c0baa3fa3b4de0cb
-386768 -4863624 -3624113 c0baa14c34cdd326
1928560 -4141780 852839 c0ba9c3292a1b334
5038192 -4896797 274497 c0ba741dceff6f6d
4869264 -4907867 282422 c0ba5d3c7b60f6d3
-4838192 -5080255 -272731 c0ba2f85ef84ac0f
-4554608 -436663 -3333258 c0b9e5478c584fc8
2435344 -3568883 755168 c0b9a382c41510e4
276048 -4630197 5098758 c0b97502e47c1d81
4769264 -5192224 262183 c0b95c75df6106d9
4531408 -4420360 324033 c0b95a873fc9a700
3617840 -4636039 386907 c0b9596095827b5a
2735344 -5479930 432719 c0b9563d1b81b6c3
-300336 -4843169 -4458602 c0b95562681f67b4
269264 -4991319 4759989 c0b8fd578dd0649c
3686768 -4616273 375875 c0b8fd108826b62e
-362480 -4325557 -4077937 c0b8f9e9448d9c44
4969264 -4980100 258356 c0b8f9a5bf4fd610
3548912 -5115546 351991 c0b8f64385afdfa6
3686768 -4016273 425617 c0b89e23abc6e437
3479984 -4292650 410844 c0b7f955345fc811
3648912 -4732863 353992 c0b7e15f0a631b1d
4462480 -5294429 257408 c0b7c19829e618d3
4031408 -1804535 824431 c0b76d95a2fe3933
4055696 -4146452 352242 c0b72390b2bfc8dd
3311056 -5428793 329445 c0b721c9493d53c5
3279984 -4998535 361154 c0b721294ae33c26
-3834256 -542131 -2848177 c0b7206ad762a196
1752848 -5860015 576142 c0b71df77d284167
4062480 -2158003 653795 c0b663b802ae86a4
4224624 -5110857 265322 c0b660afbc765da1
3620688 -634106 2456427 c0b607b5f13d616e
4776048 -1351212 873306 c0b603d6ecad2715
1804272 -2199504 1419721 c0b6022af065be3c
3111056 -3937153 456361 c0b5d5d49faaf544
5582832 -4343485 228435 c0b5a34ee7750d3f
2804272 -4533223 432307 c0b577a7c36eab6b
2973200 -4920580 369506 c0b51dd2fd0c3b79
2579984 -1977634 1057240 c0b51251530fd217
2028560 -3604181 732400 c0b4eacb522c5e4d
3717840 -4660522 308917 c0b4e8a0c8b497c4
3148912 -2046277 826660 c0b4ce9f34fbabf7
-1021776 -5360925 -963062 c0b49b549db49e4a
3724624 -2107273 670573 c0b48f316e321189
3955696 -5140660 257626 c0b476cbc093d22e
2873200 -4846257 374158 c0b459e01871f986
3617840 -3736039 385371 c0b458d343493886
3348912 -2580912 597937 c0b4301e062d12e7
4293552 -4257950 277464 c0b3d08598a036b4
2173200 -2163851 1078175 c0b3ce18f2252f9c
3748912 -5119108 264014 c0b3cab718e44444
5107120 -5642162 170503 c0b33113e8d837fc
4193552 -4028711 290780 c0b3309d4b02681b
2466416 -4128367 479619 c0b3139c40698325
652848 -5094897 1459881 c0b2f7d8af544e2d
-2742128 -3746358 -471469 c0b2eb65d7521c03
4631408 -5271096 197082 c0b2cb48851a0a85
-600336 -1926450 -4140651 c0b2b4bc05af9fd0
2466416 -4528367 428392 c0b2b0a3ed97eb57
1921776 -5644011 440921 c0b2ae75e9c30c1c
4700336 -4332862 233642 c0b29654d00f74c7
3786768 -4447922 281360 c0b283043645c69a
3173200 -5138273 290503 c0b280958001eb90
3786768 -4347922 287600 c0b27f35fc0e4ce2
-789616 -1128911 -5271668 c0b25b328dddcc11
4562480 -5638000 182493 c0b25650b73c7f51
1752848 -5160015 518853 c0b254e191b77f3e
2273200 -1938174 1059603 c0b23c759dd78007
2804272 -4333223 378476 c0b1f71090f97338
4700336 -5332862 183252 c0b1f1706fd69477
176048 -5036467 5175191 c0b1eca272226408
3955696 -4240660 272744 c0b1df3733ac12e9
2209296 463664 -4437410 c0b1c18de0b971ff
1921776 -5044011 466387 c0b1a8e744e2e031
4662480 -5312642 179697 c0b1631c3f05120b
2904272 -4631453 328313 c0b140234ee2307e
2766416 -5508132 289210 c0b136eb6e6e00d3
4155696 -4561360 232380 c0b134e88369ea53
2355696 -920154 2032037 c0b134a65265de19
1752848 -5060015 491945 c0b10b46781722fd
3886768 -4748498 236143 c0b1065413fb9c50
3479984 -5404507 231264 c0b0fd85338e8b48
4224624 -4510857 227371 c0b0ecef68cdebbe
4700336 -5232862 175184 c0b0d4dcc594f3a5
-3127472 -448997 -3067933 c0b0d411e45c0b45
1866416 -1939481 1181093 c0b0b369ba9d7cfc
3648912 -4532863 257811 c0b0a832d979458d
1811056 -1260418 1857195 c0b08f655dd0a2b3
3479984 -4704507 258897 c0b08e8f7b7cebd5
4362480 -4533712 213199 c0b078b2cb5c70f4
1962480 -818203 2606087 c0b0589cb91cda11
-138192 -6191472 -4831274 c0b025b20d97cf0d
2479984 -1222206 1360192 c0b01acfcfbac57f
1283920 -4190011 765689 c0b017215e7290dd
3717840 -4160522 265975 c0b012247e8d81ac
2735344 -3979930 374685 c0afddffefd8cda6
5138192 -6376196 124376 c0afd5a487a1477c
4912144 161035 -5149174 c0afd245bf0ae419
2428560 -5391642 309596 c0afaba77f59458f
3817840 -4285005 246314 c0af7b21393f06a7
-2889616 -433096 -3216949 c0af73e6e5f9d428
1383920 -5102252 557940 c0aec7598fd5c6bf
2973200 -4120580 321345 c0aec1cb1e551c3b
4293552 -3757950 243471 c0aeb0c961744a48
4969264 -4680100 168760 c0aea995d86e1118
2904272 -5031453 262710 c0adfdcf1f630e37
3411056 -5124613 216714 c0ad98783a36d22e
4562480 -5238000 156847 c0ad48be75c7739a
2904272 -4131453 312012 c0ad3f9422808da0
2935344 -4630986 272990 c0acfdcc9fdeede4
1077136 -5101958 671110 c0acd02c6d523c2d
2021776 -5377750 335812 c0ac864d94f65ee3
4362480 -4333712 192997 c0ac817fc44b25cd
1514992 -5524242 435821 c0ac7eee5092821d
2916080 262885 -4753549 c0ac7814d3003701
2786768 -993580 1300493 c0ac21cf68094330
5376048 -4356588 151894 c0abcb16642e22b5
3311056 -3828793 280161 c0abbf65a22dab21
2642128 -1521735 883346 c0abbf31deea88d7
4800336 -5190764 139942 c0ab3dfc18242af1
4324624 -6232930 128489 c0ab0edcb988c2af
1266416 -1529308 1784829 c0ab017ff711de0b
2973200 -4320580 267849 c0aae18c847274d5
5069264 -5252333 127751 c0aa92dbe3b7311d
-1904272 -1497938 -1187751 c0aa7813438ee650
-162480 -4836006 -4310180 c0aa757c0b607af8
-242128 -4332401 -3167076 c0a9f47f5cd2f739
1886768 -770887 2235962 c0a9685895ccd1e5
3917840 -5209488 158473 c0a944d95777e769
-173200 -6367951 -2926009 c0a9365c6c03b621
4155696 -5161360 150456 c0a9364642f6a4c3
1050000 2650000 -1150000 c0a8ffc000000000
3411056 -3824613 245156 c0a8fc985fcd3661
2090704 -5171008 294172 c0a8d89d5d05e799
1377136 -5474191 421310 c0a8d0439732ea3b
3955696 -4340660 183683 c0a8a3cbc45a56cf
869264 -838888 4319850 c0a89c333543ddb4
4324624 -4132930 175945 c0a89175a5b85d18
4324624 -5232930 138604 c0a88157d3f09ace
-3527472 -319738 -2692810 c0a7ba432112fc0e
3411056 -4924613 180760 c0a7b8dc374579e4
1535344 -1235740 1580253 c0a76c623eb82dd5
300336 -2119098 4576510 c0a6c15c6bac77ce
2666416 -4419688 245805 c0a6a17d529393f5
2935344 -4530986 217285 c0a693c838c94b76
-4241040 -222411 -3036412 c0a6603718027938
-521776 -3329925 -1631717 c0a6262283455b28
939280 -5348318 559222 c0a5f29462f17357
5544976 -4364947 115791 c0a5e519ddcc9c8f
3579984 -4607492 169632 c0a5dc12f5d15497
3779984 -5023104 146427 c0a5b87e2fce1693
3551760 -333345 2308899 c0a55b4b752e274e
1435344 -1075749 1758491 c0a53677486ce50d
5476048 -5957484 82716 c0a514f7328ab73b
-1866416 -1513968 -939986 c0a4c039cd1e25b5
-2235344 -1534775 -774134 c0a4bfb877b5bcb6
3379984 -2301521 336422 c0a4721fa1665112
-507120 -1085899 -4732490 c0a45c2f83e36dc8
3442128 -4530971 167077 c0a45b86d2768805
1752848 -4646231 315008 c0a40aefba591f6b
3442128 -4330971 171855 c0a403f1ebaf7a01
-2438192 -391297 -2651497 c0a3c35c14714cc7
3986768 -4680147 134861 c0a3a8a6b3364d82
3442128 -4130971 176633 c0a39f34c74cb61b
2190704 -5111912 223546 c0a38ed7cb9cfd86
3173200 -5269226 148820 c0a370a1e8a6837d
-2507120 -367093 -2682349 c0a349612253a8f0
1611056 -768778 1968943 c0a30d3f27211b58
100336 -5003294 4841407 c0a2fcdfd644dc0d
1028560 -1335530 1767012 c0a2f697a8d6401c
1297488 -1220131 1531402 c0a2f0bdc87519f8
-2035344 -1429330 -831658 c0a2e6e1f974b7f7
-2724624 -638120 -1378476 c0a2b956c4b19bc9
2866416 -4860958 170257 c0a2888fb0179216
-2131408 -458630 -2424572 c0a2842c1eba698b
3035344 -4890978 159519 c0a2805fe3f606ab
959632 -1425516 1706426 c0a23cae890cd21e
1379984 -741804 2273781 c0a22f3cd278f51d
1108208 -5138861 408467 c0a22c611f9ae730
2259632 -4341005 236873 c0a227026d5d483d
2966416 -5344856 145965 c0a21491cc2674a7
1621776 -2073868 679135 c0a1d856263e2374
1859632 -2179798 561699 c0a1c9d4bad7db57
3004272 -3998610 186034 c0a1759ec32312fd
4662480 -5012642 95599 c0a1748dd666015a
1373200 -778257 2089632 c0a17263d2e5a1f3
-1793552 -468291 -2596986 c0a10a706fe23847
1952848 -4313160 256946 c0a0e87c087444fe
1573200 -786840 1735172 c0a0c7c9dd1b2680
1297488 -1120131 1472522 c0a0b832ed28e42e
4774288 88467 -5061867 c0a0b3ee364334b9
-828560 -1640462 -1553926 c0a080422080b5aa
477136 -4141631 1067236 c0a079f9b8ad670e
3479984 -3304507 183089 c0a072e97cb26021
1359632 -1115385 1377330 c0a0517a638e5874
