-3947824 -3907779 -3498999 0
-3978896 -3860201 -3341017 0
-4009968 -3826961 -3302566 0
-4041040 -3939130 -3132066 0
-3941040 -3934782 -3117082 0
-3972112 -3944551 -2976281 0
-4003184 -3837585 -2934516 0
-4034256 -3876029 -2808574 0
-3934256 -3929015 -2657745 0
-3965328 -3865059 -2587024 0
-3996400 -3946512 -2470626 0
-4027472 -3911231 -2356263 0
-3927472 -3890480 -2261761 0
-3958544 -3883870 -2136100 0
-3989616 -3891598 -2086709 0
-4020688 -3913664 -1953563 0
-3920688 -3819175 -1911032 0
-3951760 -3869912 -1774809 0
-3982832 -3934987 -1630993 0
-4013904 -3883327 -1641024 0
-4044976 -3846005 -1522087 0
-3944976 -3823185 -1424532 0
-3976048 -3945606 -1311428 0
-4007120 -3820221 -1126620 0
-4038192 -3840245 -1020296 0
-3938192 -3874760 -980034 0
-3969264 -3923456 -860970 0
-4000336 -3855418 -788893 0
-4031408 -3932789 -666099 0
-3931408 -3893566 -582673 0
-3962480 -3868537 -441168 0
-3993552 -3857845 -392167 0
-4024624 -3861491 -291912 0
-3924624 -3879603 -212511 0
-3955696 -3911920 -51052 0
-3986768 -3827504 44906 0
-4017840 -3888496 141667 0
-4048912 -3832754 232376 0
-3948912 -3922535 323712 0
-3979984 -3895465 464767 0
-4011056 -3882732 565480 0
-4042128 -3884337 628361 0
-3942128 -3900380 764927 0
-3973200 -3930656 789284 0
-4004272 -3844198 973270 0
-4035344 -3903150 993645 0
-3935344 -3845455 1139556 0
-3966416 -3933079 1159277 0
-3997488 -3903968 1365868 0
-4028560 -3889194 1443061 0
-3928560 -3888834 1562981 0
-3959632 -3902732 1571172 0
-3990704 -3930967 1655548 0
-4021776 -3842468 1800035 0
-3921776 -3899443 1938739 0
-3952848 -3839616 2069343 0
-3983920 -3925198 2092618 0
-4014992 -3894046 2221711 0
-4046064 -3877231 2371917 0
-3946064 -3874802 2425760 0
-3977136 -3886660 2523168 0
-4008208 -3912854 2569507 0
-4039280 -3822314 2747427 0
-3939280 -3877220 2861543 0
-3970352 -3946424 2884981 0
-4001424 -3898893 3021475 0
-4032496 -3865700 3139949 0
-3932496 -3846868 3207526 0
-3963568 -3842347 3256248 0
-3994640 -3852162 3479713 0
-4025712 -3876316 3550788 0
-3925712 -3914819 3628577 0
-3956784 -3836572 3777456 0
-3987856 -3903735 3768600 0
-4018928 -3854163 3886943 0
-4050000 -3950000 3950000 0
-3923536 -3736196 -4035544 0
-3954608 -3748007 -3887538 0
-3985680 -3774154 -3737552 0
-4016752 -3814639 -3679321 0
-4047824 -3738390 -3577871 0
-3947824 -3807779 -3496323 0
-3978896 -3760201 -3397311 0
-4009968 -3726961 -3303768 0
-4041040 -3839130 -3219473 0
-3941040 -3834782 -3086162 0
-3972112 -3844551 -2984700 0
-4003184 -3737585 -2830357 0
-4034256 -3776029 -2770989 0
-3934256 -3829015 -2634364 0
-3965328 -3765059 -2614423 0
-3996400 -3846512 -2496888 0
-4027472 -3811231 -2329469 0
-3927472 -3790480 -2319557 0
-3958544 -3783870 -2156117 0
-3989616 -3791598 -2117030 0
-4020688 -3813664 -2042270 0
-3920688 -3719175 -1823642 0
-3951760 -3769912 -1761081 0
-3982832 -3834987 -1639011 0
-4013904 -3783327 -1618869 0
-4044976 -3746005 -1548914 0
-3944976 -3723185 -1412843 0
-3976048 -3845606 -1232926 0
-4007120 -3720221 -1160458 0
-4038192 -3740245 -1114557 0
-3938192 -3774760 -975093 0
-3969264 -3823456 -931729 0
-4000336 -3755418 -821290 0
-4031408 -3832789 -639288 0
-3931408 -3793566 -589191 0
-3962480 -3768537 -503755 0
-3993552 -3757845 -358905 0
-4024624 -3761491 -341956 0
-3924624 -3779603 -235198 0
-3955696 -3811920 -41248 0
-3986768 -3727504 70189 0
-4017840 -3788496 172202 0
-4048912 -3732754 220082 0
-3948912 -3822535 332268 0
-3979984 -3795465 446288 0
-4011056 -3782732 571885 0
-4042128 -3784337 580496 0
-3942128 -3800380 736452 0
-3973200 -3830656 822334 0
-4004272 -3744198 888690 0
-4035344 -3803150 1005497 0
-3935344 -3745455 1169340 0
-3966416 -3833079 1170217 0
-3997488 -3803968 1378810 0
-4028560 -3789194 1378850 0
-3928560 -3788834 1577387 0
-3959632 -3802732 1655293 0
-3990704 -3830967 1699156 0
-4021776 -3742468 1755049 0
-3921776 -3799443 1901985 0
-3952848 -3739616 1959790 0
-3983920 -3825198 2062183 0
-4014992 -3794046 2253384 0
-4046064 -3777231 2324400 0
-3946064 -3774802 2479966 0
-3977136 -3786660 2576123 0
-4008208 -3812854 2642058 0
-4039280 -3722314 2760418 0
-3939280 -3777220 2874799 0
-3970352 -3846424 2854473 0
-4001424 -3798893 2999121 0
-4032496 -3765700 3177666 0
-3932496 -3746868 3244050 0
-3963568 -3742347 3268638 0
-3994640 -3752162 3457743 0
-4025712 -3776316 3477449 0
-3925712 -3814819 3614730 0
-3956784 -3736572 3665890 0
-3987856 -3803735 3804449 0
-4018928 -3754163 3959980 0
-4050000 -3850000 3950000 0
-3923536 -3636196 -4028521 0
-3954608 -3648007 -3917817 0
-3985680 -3674154 -3815359 0
-4016752 -3714639 -3721666 0
-4047824 -3638390 -3632837 0
-3947824 -3707779 -3493647 0
-3978896 -3660201 -3322533 0
-4009968 -3626961 -3304969 0
-4041040 -3739130 -3175809 0
-3941040 -3734782 -3055243 0
-3972112 -3744551 -2993119 0
-4003184 -3637585 -2857269 0
-4034256 -3676029 -2733405 0
-3934256 -3729015 -2742055 0
-3965328 -3665059 -2641822 0
-3996400 -3746512 -2523149 0
-4027472 -3711231 -2433748 0
-3927472 -3690480 -2246280 0
-3958544 -3683870 -2176133 0
-3989616 -3691598 -2147350 0
-4020688 -3713664 -1999904 0
-3920688 -3619175 -1867324 0
-3951760 -3669912 -1747354 0
-3982832 -3734987 -1647028 0
-4013904 -3683327 -1596715 0
-4044976 -3646005 -1444669 0
-3944976 -3623185 -1401154 0
-3976048 -3745606 -1285495 0
-4007120 -3620221 -1194296 0
-4038192 -3640245 -1077746 0
-3938192 -3674760 -970153 0
-3969264 -3723456 -871416 0
-4000336 -3655418 -722615 0
-4031408 -3732789 -743550 0
-3931408 -3693566 -595709 0
-3962480 -3668537 -435269 0
-3993552 -3657845 -325643 0
-4024624 -3661491 -260927 0
-3924624 -3679603 -126812 0
-3955696 -3711920 -31445 0
-3986768 -3627504 -35600 0
-4017840 -3688496 71666 0
-4048912 -3632754 207789 0
-3948912 -3722535 340823 0
-3979984 -3695465 427809 0
-4011056 -3682732 578290 0
-4042128 -3684337 663702 0
-3942128 -3700380 707977 0
-3973200 -3730656 855384 0
-4004272 -3644198 935183 0
-4035344 -3703150 1017350 0
-3935344 -3645455 1068053 0
-3966416 -3733079 1181157 0
-3997488 -3703968 1260679 0
-4028560 -3689194 1445710 0
-3928560 -3688834 1460721 0
-3959632 -3702732 1608341 0
-3990704 -3730967 1742765 0
-4021776 -3642468 1841134 0
-3921776 -3699443 1865230 0
-3952848 -3639616 1981308 0
-3983920 -3725198 2162820 0
-4014992 -3694046 2153985 0
-4046064 -3677231 2276883 0
-3946064 -3674802 2403100 0
-3977136 -3686660 2498007 0
-4008208 -3712854 2583536 0
-4039280 -3622314 2773409 0
-3939280 -3677220 2756983 0
-3970352 -3746424 2955037 0
-4001424 -3698893 2976766 0
-4032496 -3665700 3084311 0
-3932496 -3646868 3280573 0
-3963568 -3642347 3281028 0
-3994640 -3652162 3435773 0
-4025712 -3676316 3535181 0
-3925712 -3714819 3600883 0
-3956784 -3636572 3685396 0
-3987856 -3703735 3840298 0
-4018928 -3654163 3901946 0
-4050000 -3750000 3950000 0
-3923536 -3536196 -4021497 0
-3954608 -3548007 -3948095 0
-3985680 -3574154 -3762093 0
-4016752 -3614639 -3632939 0
-4047824 -3538390 -3556730 0
-3947824 -3607779 -3490972 0
-3978896 -3560201 -3378827 0
-4009968 -3526961 -3306171 0
-4041040 -3639130 -3132145 0
-3941040 -3634782 -3024323 0
-3972112 -3644551 -3001539 0
-4003184 -3537585 -2884181 0
-4034256 -3576029 -2826893 0
-3934256 -3629015 -2718673 0
-3965328 -3565059 -2538149 0
-3996400 -3646512 -2549411 0
-4027472 -3611231 -2406954 0
-3927472 -3590480 -2304075 0
-3958544 -3583870 -2196150 0
-3989616 -3591598 -2046599 0
-4020688 -3613664 -1957539 0
-3920688 -3519175 -1911006 0
-3951760 -3569912 -1733627 0
-3982832 -3634987 -1655046 0
-4013904 -3583327 -1574560 0
-4044976 -3546005 -1471495 0
-3944976 -3523185 -1389465 0
-3976048 -3645606 -1338064 0
-4007120 -3520221 -1228134 0
-4038192 -3540245 -1040935 0
-3938192 -3574760 -965212 0
-3969264 -3623456 -942175 0
-4000336 -3555418 -755012 0
-4031408 -3632789 -716739 0
-3931408 -3593566 -602226 0
-3962480 -3568537 -497856 0
-3993552 -3557845 -423453 0
-4024624 -3561491 -310971 0
-3924624 -3579603 -149498 0
-3955696 -3611920 -21642 0
-3986768 -3527504 -10317 0
-4017840 -3588496 102202 0
-4048912 -3532754 195496 0
-3948912 -3622535 349378 0
-3979984 -3595465 409331 0
-4011056 -3582732 453623 0
-4042128 -3584337 615837 0
-3942128 -3600380 679502 0
-3973200 -3630656 757362 0
-4004272 -3544198 850603 0
-4035344 -3603150 1029202 0
-3935344 -3545455 1097838 0
-3966416 -3633079 1192097 0
-3997488 -3603968 1273620 0
-4028560 -3589194 1381498 0
-3928560 -3588834 1475127 0
-3959632 -3602732 1561389 0
-3990704 -3630967 1655301 0
-4021776 -3542468 1796148 0
-3921776 -3599443 1959548 0
-3952848 -3539616 2002826 0
-3983920 -3625198 2132385 0
-4014992 -3594046 2185658 0
-4046064 -3577231 2360438 0
-3946064 -3574802 2457306 0
-3977136 -3586660 2550962 0
-4008208 -3612854 2656086 0
-4039280 -3522314 2655328 0
-3939280 -3577220 2770239 0
-3970352 -3646424 2924529 0
-4001424 -3598893 2954411 0
-4032496 -3565700 3122027 0
-3932496 -3546868 3186024 0
-3963568 -3542347 3293418 0
-3994640 -3552162 3413803 0
-4025712 -3576316 3461841 0
-3925712 -3614819 3587035 0
-3956784 -3536572 3704902 0
-3987856 -3603735 3876147 0
-4018928 -3554163 3974983 0
-4050000 -3650000 3950000 0
-3923536 -3436196 -4014473 0
-3954608 -3448007 -3847301 0
-3985680 -3474154 -3839900 0
-4016752 -3514639 -3675284 0
-4047824 -3438390 -3611696 0
-3947824 -3507779 -3488296 0
-3978896 -3460201 -3435120 0
-4009968 -3426961 -3307372 0
-4041040 -3539130 -3219552 0
-3941040 -3534782 -3124475 0
-3972112 -3544551 -3009958 0
-4003184 -3437585 -2911094 0
-4034256 -3476029 -2789309 0
-3934256 -3529015 -2695292 0
-3965328 -3465059 -2565548 0
-3996400 -3546512 -2444600 0
-4027472 -3511231 -2380160 0
-3927472 -3490480 -2230799 0
-3958544 -3483870 -2216167 0
-3989616 -3491598 -2076919 0
-4020688 -3513664 -2046245 0
-3920688 -3419175 -1823616 0
-3951760 -3469912 -1719900 0
-3982832 -3534987 -1663064 0
-4013904 -3483327 -1552405 0
-4044976 -3446005 -1498322 0
-3944976 -3423185 -1377775 0
-3976048 -3545606 -1259562 0
-4007120 -3420221 -1130900 0
-4038192 -3440245 -1135196 0
-3938192 -3474760 -960271 0
-3969264 -3523456 -881862 0
-4000336 -3455418 -787409 0
-4031408 -3532789 -689928 0
-3931408 -3493566 -608744 0
-3962480 -3468537 -429371 0
-3993552 -3457845 -390191 0
-4024624 -3461491 -229943 0
-3924624 -3479603 -172184 0
-3955696 -3511920 -142910 0
-3986768 -3427504 14966 0
-4017840 -3488496 132738 0
-4048912 -3432754 183202 0
-3948912 -3522535 357934 0
-3979984 -3495465 390852 0
-4011056 -3482732 460029 0
-4042128 -3484337 567971 0
-3942128 -3500380 651027 0
-3973200 -3530656 790412 0
-4004272 -3444198 897095 0
-4035344 -3503150 1041055 0
-3935344 -3445455 1127622 0
-3966416 -3533079 1203037 0
-3997488 -3503968 1286562 0
-4028560 -3489194 1448358 0
-3928560 -3488834 1489534 0
-3959632 -3502732 1645509 0
-3990704 -3530967 1698909 0
-4021776 -3442468 1751162 0
-3921776 -3499443 1922793 0
-3952848 -3439616 2024345 0
-3983920 -3525198 2101949 0
-4014992 -3494046 2217331 0
-4046064 -3477231 2312921 0
-3946064 -3474802 2380441 0
-3977136 -3486660 2472845 0
-4008208 -3512854 2597564 0
-4039280 -3422314 2668318 0
-3939280 -3477220 2783495 0
-3970352 -3546424 2894020 0
-4001424 -3498893 3063128 0
-4032496 -3465700 3159744 0
-3932496 -3446868 3222548 0
-3963568 -3442347 3305808 0
-3994640 -3452162 3391834 0
-4025712 -3476316 3519573 0
-3925712 -3514819 3573188 0
-3956784 -3436572 3724408 0
-3987856 -3503735 3780924 0
-4018928 -3454163 3916949 0
-4050000 -3550000 3950000 0
-3923536 -3336196 -4007449 0
-3954608 -3348007 -3877579 0
-3985680 -3374154 -3786634 0
-4016752 -3414639 -3717629 0
-4047824 -3338390 -3535590 0
-3947824 -3407779 -3485620 0
-3978896 -3360201 -3360342 0
-4009968 -3326961 -3308574 0
-4041040 -3439130 -3175888 0
-3941040 -3434782 -3093556 0
-3972112 -3444551 -3018377 0
-4003184 -3337585 -2938006 0
-4034256 -3376029 -2751725 0
-3934256 -3429015 -2671911 0
-3965328 -3365059 -2592947 0
-3996400 -3446512 -2470861 0
-4027472 -3411231 -2353366 0
-3927472 -3390480 -2288594 0
-3958544 -3383870 -2236184 0
-3989616 -3391598 -2107240 0
-4020688 -3413664 -2003880 0
-3920688 -3319175 -1867298 0
-3951760 -3369912 -1837245 0
-3982832 -3434987 -1671082 0
-4013904 -3383327 -1530250 0
-4044976 -3346005 -1525149 0
-3944976 -3323185 -1366086 0
-3976048 -3445606 -1312131 0
-4007120 -3320221 -1164738 0
-4038192 -3340245 -1098384 0
-3938192 -3374760 -955330 0
-3969264 -3423456 -821549 0
-4000336 -3355418 -819806 0
-4031408 -3432789 -663117 0
-3931408 -3393566 -615262 0
-3962480 -3368537 -491957 0
-3993552 -3357845 -356929 0
-4024624 -3361491 -279986 0
-3924624 -3379603 -194871 0
-3955696 -3411920 -133107 0
-3986768 -3327504 40248 0
-4017840 -3388496 163274 0
-4048912 -3332754 170909 0
-3948912 -3422535 366489 0
-3979984 -3395465 372373 0
-4011056 -3382732 466434 0
-4042128 -3384337 651178 0
-3942128 -3400380 753625 0
-3973200 -3430656 823462 0
-4004272 -3344198 943587 0
-4035344 -3403150 1052907 0
-3935344 -3345455 1157407 0
-3966416 -3433079 1213977 0
-3997488 -3403968 1299503 0
-4028560 -3389194 1384146 0
-3928560 -3388834 1503940 0
-3959632 -3402732 1598558 0
-3990704 -3430967 1742517 0
-4021776 -3342468 1837247 0
-3921776 -3399443 1886039 0
-3952848 -3339616 2045863 0
-3983920 -3425198 2071514 0
-4014992 -3394046 2249004 0
-4046064 -3377231 2265404 0
-3946064 -3374802 2434647 0
-3977136 -3386660 2525800 0
-4008208 -3412854 2670114 0
-4039280 -3322314 2681309 0
-3939280 -3377220 2796750 0
-3970352 -3446424 2863512 0
-4001424 -3398893 3040774 0
-4032496 -3365700 3066388 0
-3932496 -3346868 3259071 0
-3963568 -3342347 3318198 0
-3994640 -3352162 3369864 0
-4025712 -3376316 3577305 0
-3925712 -3414819 3559341 0
-3956784 -3336572 3743914 0
-3987856 -3403735 3816773 0
-4018928 -3354163 3858915 0
-4050000 -3450000 3950000 0
-3923536 -3236196 -4000426 0
-3954608 -3248007 -3907857 0
-3985680 -3274154 -3733368 0
-4016752 -3314639 -3628901 0
-4047824 -3238390 -3590555 0
-3947824 -3307779 -3482944 0
-3978896 -3260201 -3416636 0
-4009968 -3226961 -3309776 0
-4041040 -3339130 -3132224 0
-3941040 -3334782 -3062636 0
-3972112 -3344551 -3026796 0
-4003184 -3237585 -2833847 0
-4034256 -3276029 -2845212 0
-3934256 -3329015 -2648530 0
-3965328 -3265059 -2620346 0
-3996400 -3346512 -2497123 0
-4027472 -3311231 -2326572 0
-3927472 -3290480 -2346389 0
-3958544 -3283870 -2125129 0
-3989616 -3291598 -2137560 0
-4020688 -3313664 -1961515 0
-3920688 -3219175 -1910980 0
-3951760 -3269912 -1823517 0
-3982832 -3334987 -1679100 0
-4013904 -3283327 -1639167 0
-4044976 -3246005 -1420904 0
-3944976 -3223185 -1354397 0
-3976048 -3345606 -1233628 0
-4007120 -3220221 -1198576 0
-4038192 -3240245 -1061573 0
-3938192 -3274760 -950389 0
-3969264 -3323456 -892308 0
-4000336 -3255418 -721131 0
-4031408 -3332789 -636306 0
-3931408 -3293566 -621779 0
-3962480 -3268537 -423472 0
-3993552 -3257845 -323667 0
-4024624 -3261491 -330030 0
-3924624 -3279603 -217557 0
-3955696 -3311920 -123303 0
-3986768 -3227504 65531 0
-4017840 -3288496 62738 0
-4048912 -3232754 158616 0
-3948912 -3322535 375044 0
-3979984 -3295465 353895 0
-4011056 -3282732 472839 0
-4042128 -3284337 603313 0
-3942128 -3300380 725150 0
-3973200 -3330656 856511 0
-4004272 -3244198 859008 0
-4035344 -3303150 1064760 0
-3935344 -3245455 1056120 0
-3966416 -3333079 1224918 0
-3997488 -3303968 1312444 0
-4028560 -3289194 1451006 0
-3928560 -3288834 1518346 0
-3959632 -3302732 1551606 0
-3990704 -3330967 1655053 0
-4021776 -3242468 1792261 0
-3921776 -3299443 1980356 0
-3952848 -3239616 2067381 0
-3983920 -3325198 2172151 0
-4014992 -3294046 2280677 0
-4046064 -3277231 2348959 0
-3946064 -3274802 2357781 0
-3977136 -3286660 2578756 0
-4008208 -3312854 2611593 0
-4039280 -3222314 2694300 0
-3939280 -3277220 2810006 0
-3970352 -3346424 2964076 0
-4001424 -3298893 3018419 0
-4032496 -3265700 3104105 0
-3932496 -3246868 3164522 0
-3963568 -3242347 3330588 0
-3994640 -3252162 3478966 0
-4025712 -3276316 3503966 0
-3925712 -3314819 3676566 0
-3956784 -3236572 3763420 0
-3987856 -3303735 3852622 0
-4018928 -3254163 3931952 0
-4050000 -3350000 3950000 0
-3923536 -3136196 -3993402 0
-3954608 -3148007 -3938136 0
-3985680 -3174154 -3811175 0
-4016752 -3214639 -3671246 0
-4047824 -3138390 -3645521 0
-3947824 -3207779 -3480269 0
-3978896 -3160201 -3341858 0
-4009968 -3126961 -3310977 0
-4041040 -3239130 -3219631 0
-3941040 -3234782 -3031717 0
-3972112 -3244551 -3035216 0
-4003184 -3137585 -2860759 0
-4034256 -3176029 -2807628 0
-3934256 -3229015 -2625149 0
-3965328 -3165059 -2647744 0
-3996400 -3246512 -2523384 0
-4027472 -3211231 -2430850 0
-3927472 -3190480 -2273113 0
-3958544 -3183870 -2145145 0
-3989616 -3191598 -2036809 0
-4020688 -3213664 -1919149 0
-3920688 -3119175 -1823590 0
-3951760 -3169912 -1809790 0
-3982832 -3234987 -1687118 0
-4013904 -3183327 -1617013 0
-4044976 -3146005 -1447731 0
-3944976 -3123185 -1342708 0
-3976048 -3245606 -1286197 0
-4007120 -3120221 -1232414 0
-4038192 -3140245 -1024762 0
-3938192 -3174760 -945449 0
-3969264 -3223456 -831994 0
-4000336 -3155418 -753528 0
-4031408 -3232789 -740567 0
-3931408 -3193566 -628297 0
-3962480 -3168537 -486059 0
-3993552 -3157845 -421477 0
-4024624 -3161491 -249001 0
-3924624 -3179603 -240243 0
-3955696 -3211920 -113500 0
-3986768 -3127504 -40258 0
-4017840 -3188496 93274 0
-4048912 -3132754 277394 0
-3948912 -3222535 252528 0
-3979984 -3195465 466488 0
-4011056 -3182732 479244 0
-4042128 -3184337 555447 0
-3942128 -3200380 696675 0
-3973200 -3230656 758489 0
-4004272 -3144198 905500 0
-4035344 -3203150 1076612 0
-3935344 -3145455 1085905 0
-3966416 -3233079 1235858 0
-3997488 -3203968 1325385 0
-4028560 -3189194 1386794 0
-3928560 -3188834 1532752 0
-3959632 -3202732 1635726 0
-3990704 -3230967 1698661 0
-4021776 -3142468 1878347 0
-3921776 -3199443 1943602 0
-3952848 -3139616 1957827 0
-3983920 -3225198 2141716 0
-4014992 -3194046 2181278 0
-4046064 -3177231 2301442 0
-3946064 -3174802 2411987 0
-3977136 -3186660 2500639 0
-4008208 -3212854 2553071 0
-4039280 -3122314 2707291 0
-3939280 -3177220 2823262 0
-3970352 -3246424 2933567 0
-4001424 -3198893 2996064 0
-4032496 -3165700 3141822 0
-3932496 -3146868 3201046 0
-3963568 -3142347 3342977 0
-3994640 -3152162 3456996 0
-4025712 -3176316 3561698 0
-3925712 -3214819 3662719 0
-3956784 -3136572 3651854 0
-3987856 -3203735 3757399 0
-4018928 -3154163 3873918 0
-4050000 -3250000 3950000 0
-3923536 -3036196 -3986378 0
-3954608 -3048007 -3837342 0
-3985680 -3074154 -3757909 0
-4016752 -3114639 -3713591 0
-4047824 -3038390 -3569414 0
-3947824 -3107779 -3477593 0
-3978896 -3060201 -3398151 0
-4009968 -3026961 -3312179 0
-4041040 -3139130 -3175967 0
-3941040 -3134782 -3131869 0
-3972112 -3144551 -3043635 0
-4003184 -3037585 -2887671 0
-4034256 -3076029 -2770044 0
-3934256 -3129015 -2732839 0
-3965328 -3065059 -2544071 0
-3996400 -3146512 -2549646 0
-4027472 -3111231 -2404056 0
-3927472 -3090480 -2330908 0
-3958544 -3083870 -2165162 0
-3989616 -3091598 -2067129 0
-4020688 -3113664 -2007856 0
-3920688 -3019175 -1867272 0
-3951760 -3069912 -1796063 0
-3982832 -3134987 -1695136 0
-4013904 -3083327 -1594858 0
-4044976 -3046005 -1474558 0
-3944976 -3023185 -1331019 0
-3976048 -3145606 -1338767 0
-4007120 -3020221 -1135180 0
-4038192 -3040245 -1119023 0
-3938192 -3074760 -940508 0
-3969264 -3123456 -902753 0
-4000336 -3055418 -785925 0
-4031408 -3132789 -713757 0
-3931408 -3093566 -634815 0
-3962480 -3068537 -548645 0
-3993552 -3057845 -388215 0
-4024624 -3061491 -299045 0
-3924624 -3079603 -131857 0
-3955696 -3111920 -103697 0
-3986768 -3027504 -14975 0
-4017840 -3088496 123809 0
-4048912 -3032754 265101 0
-3948912 -3122535 261083 0
-3979984 -3095465 448010 0
-4011056 -3082732 485649 0
-4042128 -3084337 638654 0
-3942128 -3100380 668200 0
-3973200 -3130656 791539 0
-4004272 -3044198 951992 0
-4035344 -3103150 957393 0
-3935344 -3045455 1115689 0
-3966416 -3133079 1246798 0
-3997488 -3103968 1338327 0
-4028560 -3089194 1453655 0
-3928560 -3088834 1547158 0
-3959632 -3102732 1588775 0
-3990704 -3130967 1742269 0
-4021776 -3042468 1833360 0
-3921776 -3099443 1906847 0
-3952848 -3039616 1979346 0
-3983920 -3125198 2111281 0
-4014992 -3094046 2212951 0
-4046064 -3077231 2253925 0
-3946064 -3074802 2466193 0
-3977136 -3086660 2553594 0
-4008208 -3112854 2625621 0
-4039280 -3022314 2720282 0
-3939280 -3077220 2836518 0
-3970352 -3146424 2903059 0
-4001424 -3098893 2973710 0
-4032496 -3065700 3179538 0
-3932496 -3046868 3237569 0
-3963568 -3042347 3355367 0
-3994640 -3052162 3435026 0
-4025712 -3076316 3488358 0
-3925712 -3114819 3648871 0
-3956784 -3036572 3671360 0
-3987856 -3103735 3793248 0
-4018928 -3054163 3946955 0
-4050000 -3150000 3950000 0
-3923536 -2936196 -3979354 0
-3954608 -2948007 -3867620 0
-3985680 -2974154 -3835716 0
-4016752 -3014639 -3624864 0
-4047824 -2938390 -3624380 0
-3947824 -3007779 -3474917 0
-3978896 -2960201 -3323373 0
-4009968 -2926961 -3313380 0
-4041040 -3039130 -3132302 0
-3941040 -3034782 -3100950 0
-3972112 -3044551 -2920982 0
-4003184 -2937585 -2914584 0
-4034256 -2976029 -2732460 0
-3934256 -3029015 -2709458 0
-3965328 -2965059 -2571470 0
-3996400 -3046512 -2444835 0
-4027472 -3011231 -2377262 0
-3927472 -2990480 -2257631 0
-3958544 -2983870 -2185179 0
-3989616 -2991598 -2097450 0
-4020688 -3013664 -1965490 0
-3920688 -2919175 -1910954 0
-3951760 -2969912 -1782336 0
-3982832 -3034987 -1703153 0
-4013904 -2983327 -1572703 0
-4044976 -2946005 -1501384 0
-3944976 -2923185 -1319330 0
-3976048 -3045606 -1260264 0
-4007120 -2920221 -1169018 0
-4038192 -2940245 -1082212 0
-3938192 -2974760 -935567 0
-3969264 -3023456 -842440 0
-4000336 -2955418 -818321 0
-4031408 -3032789 -686946 0
-3931408 -2993566 -641332 0
-3962480 -2968537 -480160 0
-3993552 -2957845 -354953 0
-4024624 -2961491 -349089 0
-3924624 -2979603 -154544 0
-3955696 -3011920 -93893 0
-3986768 -2927504 10307 0
-4017840 -2988496 154345 0
-4048912 -2932754 252808 0
-3948912 -3022535 269638 0
-3979984 -2995465 429531 0
-4011056 -2982732 492054 0
-4042128 -2984337 590789 0
-3942128 -3000380 770797 0
-3973200 -3030656 824589 0
-4004272 -2944198 867413 0
-4035344 -3003150 969245 0
